"cellType","protein","gene_name","r","pval","FDR"
"Tgd_cells","HER3_pY1289","ERBB3",-0.0422992809720539,0.652101029475694,0.922518314861528
"Tgd_cells","Heregulin","NRG1",-0.0233630796983374,0.803409515529933,0.922518314861528
"Tgd_cells","N-Cadherin","CDH2",-0.127183544047201,0.173669854224318,0.578899514081061
"Tgd_cells","Notch1","NOTCH1",-0.0145992421785106,0.876392399118452,0.922518314861528
"Tgd_cells","P-Cadherin","CDH3",0.0519532566533818,0.579669063750246,0.922518314861528
"Tgd_cells","VEGFR2","KDR",0.169136371684142,0.0695198120335633,0.463465413557088
"Th1_cells","ACVRL1","ACVRL1",0.0228797533995343,0.807396778425292,0.926347591441969
"Th1_cells","c-Kit","KIT",-0.0488935919502021,0.602221119101501,0.926347591441969
"Th1_cells","c-Met_pY1235","MET",0.0102882076575354,0.912718462893163,0.926347591441969
"Th1_cells","CD20","MS4A1",0.0873509269809568,0.35113318964341,0.926347591441969
"Th1_cells","CD31","PECAM1",0.0300965714780626,0.748428480195336,0.926347591441969
"Th1_cells","CD49b","ITGA2",-0.0453483298257998,0.62882887680898,0.926347591441969
"Th1_cells","Claudin-7","CLDN7",-0.0897763574228123,0.337867889310146,0.926347591441969
"Th1_cells","E-Cadherin","CDH1",-0.0571436991705941,0.542332588654591,0.926347591441969
"Th1_cells","EGFR","EGFR",0.0265608651810625,0.777160604680598,0.926347591441969
"Th1_cells","EGFR_pY1068","EGFR",-0.0919543058764688,0.326230622685403,0.926347591441969
"Th1_cells","EGFR_pY1173","EGFR",-0.026588869001407,0.776931794360332,0.926347591441969
"Th1_cells","HER2","ERBB2",-0.0695589249817993,0.458112417088941,0.926347591441969
"Th1_cells","HER2_pY1248","ERBB2",0.0139713526483793,0.881669057485224,0.926347591441969
"Th1_cells","HER3","ERBB3",0.0217318378969232,0.816886289981827,0.926347591441969
"Th1_cells","HER3_pY1289","ERBB3",0.09374790596181,0.316842442075032,0.926347591441969
"Th1_cells","Heregulin","NRG1",0.00867674542074838,0.926347591441969,0.926347591441969
"Th1_cells","N-Cadherin","CDH2",0.210712410365219,0.0231821626978376,0.463643253956751
"Th1_cells","Notch1","NOTCH1",0.137595338365763,0.140774353342098,0.926347591441969
"Th1_cells","P-Cadherin","CDH3",0.048592218053235,0.604463423155837,0.926347591441969
"Th1_cells","VEGFR2","KDR",-0.0241807970713001,0.796675183343428,0.926347591441969
"Th2_cells","ACVRL1","ACVRL1",-0.163562459654025,0.0793656187253582,0.168657427686165
"Th2_cells","c-Kit","KIT",-0.0574244078181156,0.540347601164906,0.675434501456133
"Th2_cells","c-Met_pY1235","MET",-0.163275000963409,0.079902267859262,0.168657427686165
"Th2_cells","CD20","MS4A1",-0.0985521470085767,0.292566189970228,0.531938527218596
"Th2_cells","CD31","PECAM1",-0.228538666381727,0.0136049302138511,0.0887819552681716
"Th2_cells","CD49b","ITGA2",0.160961121892272,0.0843287138430826,0.168657427686165
"Th2_cells","Claudin-7","CLDN7",0.214666605959963,0.0206656743267877,0.0887819552681716
"Th2_cells","E-Cadherin","CDH1",0.182373397709483,0.0500641912385817,0.143040546395948
"Th2_cells","EGFR","EGFR",0.00347708475993256,0.970450007660701,0.970450007660701
"Th2_cells","EGFR_pY1068","EGFR",0.0228759890812944,0.807427852186714,0.849924054933383
"Th2_cells","EGFR_pY1173","EGFR",-0.0643891842340946,0.492274620761223,0.675434501456133
"Th2_cells","HER2","ERBB2",0.21221667870329,0.0221954888170429,0.0887819552681716
"Th2_cells","HER2_pY1248","ERBB2",0.0879399341913595,0.347882196087674,0.579803660146123
"Th2_cells","HER3","ERBB3",0.255094563646675,0.0057171964945848,0.057171964945848
"Th2_cells","HER3_pY1289","ERBB3",-0.0235032334990138,0.802254237326469,0.849924054933383
"Th2_cells","Heregulin","NRG1",-0.0608555535957298,0.516378395388543,0.675434501456133
"Th2_cells","N-Cadherin","CDH2",-0.185351136446986,0.0463744213648475,0.143040546395948
"Th2_cells","Notch1","NOTCH1",-0.0283286027427603,0.762755160490749,0.849924054933383
"Th2_cells","P-Cadherin","CDH3",0.0597075275543388,0.524337274491619,0.675434501456133
"Th2_cells","VEGFR2","KDR",0.295135483736254,0.00129882411392703,0.0259764822785405
"Tregs","ACVRL1","ACVRL1",-0.0268755627293153,0.774590412629445,0.955036697056987
"Tregs","c-Kit","KIT",0.061175840363857,0.514169033366785,0.955036697056987
"Tregs","c-Met_pY1235","MET",0.144527991181737,0.121647491146139,0.841134061782955
"Tregs","CD20","MS4A1",-0.0550990177966699,0.556898555757258,0.955036697056987
"Tregs","CD31","PECAM1",0.0513690261166201,0.583944975938111,0.955036697056987
"Tregs","CD49b","ITGA2",0.0394315008361435,0.674299529992951,0.955036697056987
"Tregs","Claudin-7","CLDN7",0.00639132869846187,0.945712456181432,0.955036697056987
"Tregs","E-Cadherin","CDH1",-0.0701818669442059,0.45408647953296,0.955036697056987
"Tregs","EGFR","EGFR",-0.171122088805539,0.0662610187124097,0.841134061782955
"Tregs","EGFR_pY1068","EGFR",-0.0304035150311174,0.74594972623041,0.955036697056987
"Tregs","EGFR_pY1173","EGFR",0.0923397557076195,0.32419817632385,0.955036697056987
"Tregs","HER2","ERBB2",-0.136165622313551,0.144988371904657,0.841134061782955
"Tregs","HER2_pY1248","ERBB2",-0.0234299241808076,0.802858467994986,0.955036697056987
"Tregs","HER3","ERBB3",-0.128798300060073,0.168226812356591,0.841134061782955
"Tregs","HER3_pY1289","ERBB3",-0.00529230813207834,0.955036697056987,0.955036697056987
"Tregs","Heregulin","NRG1",-0.0359288557276945,0.701794962927555,0.955036697056987
"Tregs","N-Cadherin","CDH2",-0.0642950076331066,0.492909205439843,0.955036697056987
"Tregs","Notch1","NOTCH1",-0.00642183632948978,0.945453724062942,0.955036697056987
"Tregs","P-Cadherin","CDH3",0.0973317910617226,0.298612677898847,0.955036697056987
"Tregs","VEGFR2","KDR",-0.0167174762081819,0.858632460603376,0.955036697056987
